Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1612,1628.561895,10.16.2015 10:01:27,1568.560828,2,1,0.999950469,3.75261426,0.435700146,0,1.606598737,0,0,0,0,0,0
1613,1629.577455,10.16.2015 10:01:28,1569.576387,2,1,0.999950469,3.752776146,0.43598224,0,1.60765739,0,0,0,0,0,0
1614,1630.5931,10.16.2015 10:01:29,1570.592033,2,1,1.000131845,3.752938271,0.436264351,0,1.608716106,0,3.24249E-05,0,0,0,0
1615,1631.608691,10.16.2015 10:01:30,1571.607624,2,1,0.999950469,3.752938271,0.436546469,0,1.60977486,0,3.24249E-05,0,0,0,0
1616,1632.624331,10.16.2015 10:01:31,1572.623263,2,1,0.999950469,3.752938271,0.436828582,0,1.610833603,0,3.24249E-05,0,0,0,0
1617,1633.63992,10.16.2015 10:01:32,1573.638853,2,1,0.999950469,3.752938271,0.437110686,0,1.611892322,0,3.24249E-05,0,0,0,0
1618,1634.655603,10.16.2015 10:01:33,1574.654536,2,1,0.999950469,3.752938271,0.437392818,0,1.612951149,0,0,0,0,0,0
1619,1635.670955,10.16.2015 10:01:34,1575.669888,2,1,0.999950469,3.752938271,0.43767485,0,1.614009601,0,3.24249E-05,0,0,0,0
1620,1636.671118,10.16.2015 10:01:35,1576.67005,2,1,1.000131845,3.753100157,0.437952678,0,1.615052284,0,3.23772E-05,0,0,0,0
1621,1637.671135,10.16.2015 10:01:36,1577.670068,2,1,0.999769151,3.752938271,0.438230456,0,1.616094785,0,0,0,0,0,0
1622,1638.686768,10.16.2015 10:01:37,1578.6857,2,1,0.999950469,3.753100157,0.43851258,0,1.617153607,0,3.23772E-05,0,0,0,0
1623,1639.702351,10.16.2015 10:01:38,1579.701283,2,1,0.999950469,3.753100157,0.438794682,0,1.618212363,0,3.23772E-05,0,0,0,0
1624,1640.716771,10.16.2015 10:01:39,1580.715703,2,1,1.000131845,3.753100157,0.439042093,0,1.619140923,0,3.23772E-05,0,0,0,0
1625,1641.717999,10.16.2015 10:01:40,1581.716932,2,1,1.000131845,3.753262281,0.439354596,0,1.620313784,0,3.24249E-05,0,0,0,0
1626,1642.733305,10.16.2015 10:01:41,1582.732238,2,1,0.999950469,3.753262281,0.43963661,0,1.621372231,0,3.24249E-05,0,0,0,0
1627,1643.733602,10.16.2015 10:01:42,1583.732535,2,1,0.999950469,3.753262281,0.439914467,0,1.622415088,0,3.24249E-05,0,0,0,0
1628,1644.749149,10.16.2015 10:01:43,1584.748082,2,1,0.999950469,3.753262281,0.440196558,0,1.623473848,0,3.24249E-05,0,0,0,0
1629,1645.764809,10.16.2015 10:01:44,1585.763741,2,1,0.999769151,3.753100157,0.440478678,0,1.624532718,0,0,0,0,0,0
1630,1646.764839,10.16.2015 10:01:45,1586.763771,2,1,1.000131845,3.753424168,0.440756465,0,1.625575352,0,6.48022E-05,0,0,0,0
1631,1647.779396,10.16.2015 10:01:46,1587.778329,2,1,1.000131845,3.753586292,0.441038288,0,1.626633145,0,9.72271E-05,0,0,0,0
1632,1648.780397,10.16.2015 10:01:47,1588.77933,2,1,0.999950469,3.753424168,0.441316345,0,1.627676807,0,3.23772E-05,0,0,0,0
1633,1649.780425,10.16.2015 10:01:48,1589.779358,2,1,1.000131845,3.753586292,0.441594135,0,1.628719493,0,6.48022E-05,0,0,0,0
1634,1650.796015,10.16.2015 10:01:49,1590.794948,2,1,1.000131845,3.753586292,0.44187625,0,1.629778418,0,3.24249E-05,0,0,0,0
1635,1651.811612,10.16.2015 10:01:50,1591.810544,2,1,1.000131845,3.753586292,0.442158349,0,1.630837284,0,0,0,0,0,0
1636,1652.811801,10.16.2015 10:01:51,1592.810734,2,1,0.999769151,3.753586292,0.442436183,0,1.631880155,0,3.24249E-05,0,0,0,0
1637,1653.827164,10.16.2015 10:01:52,1593.826097,2,1,1.000131845,3.753586292,0.442718226,0,1.632938838,0,0,0,0,0,0
1638,1654.827187,10.16.2015 10:01:53,1594.826119,2,1,1.000131845,3.753910303,0.442996002,0,1.633981508,0,6.48022E-05,0,0,0,0
1639,1655.827206,10.16.2015 10:01:54,1595.826139,2,1,0.999950469,3.753748178,0.443273785,0,1.63502422,0,3.23772E-05,0,0,0,0
1640,1656.842821,10.16.2015 10:01:55,1596.841753,2,1,0.999950469,3.753748178,0.443555889,0,1.636083156,0,3.23772E-05,0,0,0,0
1641,1657.85741,10.16.2015 10:01:56,1597.856342,2,1,0.999950469,3.753748178,0.443837719,0,1.637141071,0,0,0,0,0,0
1642,1658.858397,10.16.2015 10:01:57,1598.85733,2,1,1.000131845,3.753910303,0.444115777,0,1.63818485,0,9.72271E-05,0,0,0,0
1643,1659.874082,10.16.2015 10:01:58,1599.873015,2,1,0.999950469,3.753748178,0.444397903,0,1.639243896,0,3.23772E-05,0,0,0,0
1644,1660.88963,10.16.2015 10:01:59,1600.888562,2,1,0.999950469,3.753910303,0.444679984,0,1.640302783,0,6.48022E-05,0,0,0,0
1645,1661.905219,10.16.2015 10:02:00,1601.904152,2,1,1.000131845,3.753910303,0.444962087,0,1.641361764,0,0,0,0,0,0
1646,1662.905242,10.16.2015 10:02:01,1602.904174,2,1,1.000131845,3.754072428,0.445239868,0,1.642404533,0,6.48499E-05,0,0,0,0
1647,1663.920854,10.16.2015 10:02:02,1603.919786,2,1,0.999950469,3.753910303,0.445521975,0,1.643463539,0,3.24249E-05,0,0,0,0
1648,1664.936467,10.16.2015 10:02:03,1604.935399,2,1,0.999950469,3.754072428,0.445804085,0,1.644522568,0,6.48499E-05,0,0,0,0
1649,1665.95209,10.16.2015 10:02:04,1605.951023,2,1,0.999950469,3.753748178,0.446086201,0,1.645581639,0,0,0,0,0,0
1650,1666.967673,10.16.2015 10:02:05,1606.966605,2,1,0.999950469,3.754072428,0.446368301,0,1.646640658,0,0,0,0,0,0
1651,1667.98228,10.16.2015 10:02:06,1607.981212,2,1,0.999950469,3.753910303,0.44665013,0,1.647698663,0,0,0,0,0,0
1652,1668.983339,10.16.2015 10:02:07,1608.982272,2,1,0.999950469,3.754234314,0.446928204,0,1.648742581,0,6.48022E-05,0,0,0,0
1653,1669.998893,10.16.2015 10:02:08,1609.997825,2,1,0.999950469,3.754072428,0.447210296,0,1.649801593,0,0,0,0,0,0
1654,1671.013938,10.16.2015 10:02:09,1611.01287,2,1,0.999950469,3.754234314,0.44749225,0,1.650860106,0,6.48022E-05,0,0,0,0
1655,1672.014487,10.16.2015 10:02:10,1612.01342,2,1,0.999950469,3.754072428,0.447770179,0,1.651903513,0,0,0,0,0,0
1656,1673.030119,10.16.2015 10:02:11,1613.029051,2,1,0.999950469,3.754072428,0.448052297,0,1.652962649,0,-3.23772E-05,0,0,0,0
1657,1674.045933,10.16.2015 10:02:12,1614.044865,2,1,0.999950469,3.754234314,0.44833446,0,1.654021951,0,3.23772E-05,0,0,0,0
1658,1675.061384,10.16.2015 10:02:13,1615.060316,2,1,0.999950469,3.754396439,0.448616517,0,1.655080879,0,3.24249E-05,0,0,0,0
1659,1676.076931,10.16.2015 10:02:14,1616.075863,2,1,0.999950469,3.754396439,0.448898602,0,1.656139916,0,0,0,0,0,0
1660,1677.076949,10.16.2015 10:02:15,1617.075882,2,1,0.999950469,3.754396439,0.449176381,0,1.657182802,0,3.24249E-05,0,0,0,0
1661,1678.09259,10.16.2015 10:02:16,1618.091523,2,1,1.000131845,3.754558325,0.449458495,0,1.658241971,0,6.48022E-05,0,0,0,0
1662,1679.107178,10.16.2015 10:02:17,1619.10611,2,1,1.000131845,3.754396439,0.449736267,0,1.659284853,0,6.48022E-05,0,0,0,0
1663,1680.108081,10.16.2015 10:02:18,1620.107014,2,1,0.999950469,3.754396439,0.45001834,0,1.660343888,0,0,0,0,0,0
1664,1681.123775,10.16.2015 10:02:19,1621.122708,2,1,0.999950469,3.754720449,0.450300476,0,1.66140317,0,6.48022E-05,0,0,0,0
1665,1682.139193,10.16.2015 10:02:20,1622.138125,2,1,0.999950469,3.754720449,0.450582532,0,1.662462173,0,3.24249E-05,0,0,0,0
1666,1683.139367,10.16.2015 10:02:21,1623.1383,2,1,0.999950469,3.754720449,0.450860358,0,1.663505298,0,9.72271E-05,0,0,0,0
1667,1684.155022,10.16.2015 10:02:22,1624.153955,2,1,1.000131845,3.754558325,0.451142485,0,1.664564579,0,3.23772E-05,0,0,0,0
1668,1685.170677,10.16.2015 10:02:23,1625.16961,2,1,0.999769151,3.754558325,0.451424597,0,1.665623808,0,0,0,0,0,0
1669,1686.18625,10.16.2015 10:02:24,1626.185182,2,1,1.000131845,3.754720449,0.451706696,0,1.666683001,0,0,0,0,0,0
1670,1687.201847,10.16.2015 10:02:25,1627.20078,2,1,1.000131845,3.754720449,0.451988815,0,1.667742291,0,3.24249E-05,0,0,0,0
1671,1688.217444,10.16.2015 10:02:26,1628.216376,2,1,0.999950469,3.754882336,0.452270924,0,1.668801545,0,6.48022E-05,0,0,0,0
1672,1689.217447,10.16.2015 10:02:27,1629.21638,2,1,0.999950469,3.754882336,0.452548686,0,1.66984448,0,3.23772E-05,0,0,0,0
1673,1690.233035,10.16.2015 10:02:28,1630.231967,2,1,0.999950469,3.754720449,0.452830794,0,1.670903739,0,0,0,0,0,0
1674,1691.233035,10.16.2015 10:02:29,1631.231968,2,1,0.999950469,3.754882336,0.453108566,0,1.67194673,0,3.23772E-05,0,0,0,0
1675,1692.248674,10.16.2015 10:02:30,1632.247606,2,1,1.000131845,3.754882336,0.453390684,0,1.673006049,0,6.48022E-05,0,0,0,0
1676,1693.264252,10.16.2015 10:02:31,1633.263185,2,1,0.999950469,3.754882336,0.453672784,0,1.674065325,0,3.23772E-05,0,0,0,0
1677,1694.264296,10.16.2015 10:02:32,1634.263228,2,1,1.000131845,3.75504446,0.453950569,0,1.675108405,0,3.24249E-05,0,0,0,0
1678,1695.279895,10.16.2015 10:02:33,1635.278827,2,1,0.999950469,3.75504446,0.454232682,0,1.67616774,0,3.24249E-05,0,0,0,0
1679,1696.295496,10.16.2015 10:02:34,1636.294428,2,1,1.000131845,3.755206347,0.454514799,0,1.6772271,0,9.71794E-05,0,0,0,0
1680,1697.311106,10.16.2015 10:02:35,1637.310039,2,1,0.999950469,3.75504446,0.454796914,0,1.67828647,0,3.24249E-05,0,0,0,0
1681,1698.311115,10.16.2015 10:02:36,1638.310048,2,1,0.999950469,3.75504446,0.455074679,0,1.679329493,0,0,0,0,0,0
1682,1699.311171,10.16.2015 10:02:37,1639.310104,2,1,0.999950469,3.755206347,0.455352458,0,1.680372585,0,3.23772E-05,0,0,0,0
1683,1700.326469,10.16.2015 10:02:38,1640.325402,2,1,0.999769151,3.75504446,0.455634484,0,1.681431636,0,0,0,0,0,0
1684,1701.326485,10.16.2015 10:02:39,1641.325417,2,1,0.999950469,3.755206347,0.455912245,0,1.682474686,0,3.23772E-05,0,0,0,0
1685,1702.342272,10.16.2015 10:02:40,1642.341204,2,1,0.999950469,3.755206347,0.456194409,0,1.683534283,0,3.23772E-05,0,0,0,0
1686,1703.357866,10.16.2015 10:02:41,1643.356799,2,1,1.000131845,3.755368471,0.45647653,0,1.684593729,0,3.24249E-05,0,0,0,0
1687,1704.373504,10.16.2015 10:02:42,1644.372436,2,1,0.999950469,3.755206347,0.456758647,0,1.685653159,0,3.23772E-05,0,0,0,0
1688,1705.373556,10.16.2015 10:02:43,1645.372488,2,1,1.000131845,3.755530357,0.457036441,0,1.686696373,0,6.48022E-05,0,0,0,0
1689,1706.389099,10.16.2015 10:02:45,1646.388032,2,1,0.999769151,3.755368471,0.457318533,0,1.687755728,0,0,0,0,0,0
1690,1707.404685,10.16.2015 10:02:46,1647.403618,2,1,0.999950469,3.755368471,0.45760063,0,1.688815106,0,0,0,0,0,0
1691,1708.420267,10.16.2015 10:02:47,1648.4192,2,1,0.999950469,3.755530357,0.457882732,0,1.689874513,0,6.48022E-05,0,0,0,0
1692,1709.420309,10.16.2015 10:02:48,1649.419241,2,1,0.999950469,3.755368471,0.458160527,0,1.690917765,0,3.24249E-05,0,0,0,0
1693,1710.420359,10.16.2015 10:02:49,1650.419292,2,1,0.999950469,3.755368471,0.458438312,0,1.691960976,0,0,0,0,0,0
1694,1711.435996,10.16.2015 10:02:50,1651.434929,2,1,0.999950469,3.755530357,0.458720413,0,1.6930204,0,3.23772E-05,0,0,0,0
1695,1712.451565,10.16.2015 10:02:51,1652.450498,2,1,0.999950469,3.755530357,0.45900251,0,1.694079825,0,3.23772E-05,0,0,0,0
1696,1713.467575,10.16.2015 10:02:52,1653.466507,2,1,0.999950469,3.755530357,0.459284732,0,1.695139726,0,3.23772E-05,0,0,0,0
1697,1714.482763,10.16.2015 10:02:53,1654.481696,2,1,0.999950469,3.755530357,0.459566717,0,1.696198742,0,3.23772E-05,0,0,0,0
1698,1715.497707,10.16.2015 10:02:54,1655.496639,2,1,0.999950469,3.755530357,0.459844479,0,1.697241902,0,3.23772E-05,0,0,0,0
1699,1716.498371,10.16.2015 10:02:55,1656.497303,2,1,0.999769151,3.755692482,0.460126596,0,1.698301436,0,3.24249E-05,0,0,0,0
1700,1717.498377,10.16.2015 10:02:56,1657.497309,2,1,0.999950469,3.755692482,0.460404355,0,1.699344607,0,3.24249E-05,0,0,0,0
1701,1718.498464,10.16.2015 10:02:57,1658.497397,2,1,0.999950469,3.755854368,0.46068215,0,1.700387925,0,6.48022E-05,0,0,0,0
1702,1719.513336,10.16.2015 10:02:58,1659.512269,2,1,0.999769151,3.755530357,0.460959888,0,1.701431033,0,-3.24249E-05,0,0,0,0
1703,1720.513349,10.16.2015 10:02:59,1660.512282,2,1,0.999950469,3.755692482,0.461237669,0,1.702474321,0,0,0,0,0,0
1704,1721.513452,10.16.2015 10:03:00,1661.512385,2,1,0.999950469,3.755854368,0.46151548,0,1.703517725,0,3.23772E-05,0,0,0,0
1705,1722.529681,10.16.2015 10:03:01,1662.528613,2,1,1.000131845,3.755854368,0.461801909,0,1.704593512,0,3.23772E-05,0,0,0,0
1706,1723.544848,10.16.2015 10:03:02,1663.543781,2,1,0.999950469,3.755854368,0.462083879,0,1.705652549,0,3.23772E-05,0,0,0,0
1707,1724.545087,10.16.2015 10:03:03,1664.54402,2,1,0.999950469,3.755854368,0.462361713,0,1.706696074,0,3.23772E-05,0,0,0,0
1708,1725.560816,10.16.2015 10:03:04,1665.559749,2,1,0.999950469,3.755854368,0.462643847,0,1.707755754,0,0,0,0,0,0
1709,1726.576377,10.16.2015 10:03:05,1666.57531,2,1,1.000131845,3.756178379,0.462925939,0,1.708815296,0,9.71794E-05,0,0,0,0
1710,1727.576416,10.16.2015 10:03:06,1667.575349,2,1,0.999769151,3.756016493,0.463203716,0,1.709858634,0,3.24249E-05,0,0,0,0
1711,1728.592021,10.16.2015 10:03:07,1668.590954,2,1,1.000131845,3.756178379,0.46348582,0,1.710918237,0,6.48022E-05,0,0,0,0
1712,1729.607594,10.16.2015 10:03:08,1669.606526,2,1,0.999950469,3.756178379,0.463767925,0,1.711977855,0,3.23772E-05,0,0,0,0
1713,1730.623248,10.16.2015 10:03:09,1670.62218,2,1,0.999950469,3.756178379,0.464050048,0,1.713037549,0,0,0,0,0,0
1714,1731.623291,10.16.2015 10:03:10,1671.622223,2,1,0.999950469,3.756178379,0.464327834,0,1.714080968,0,3.23772E-05,0,0,0,0
1715,1732.638841,10.16.2015 10:03:11,1672.637773,2,1,0.999950469,3.756178379,0.464609923,0,1.715140556,0,0,0,0,0,0
1716,1733.654485,10.16.2015 10:03:12,1673.653418,2,1,1.000131845,3.756340504,0.464892039,0,1.716200253,0,3.24249E-05,0,0,0,0
1717,1734.669855,10.16.2015 10:03:13,1674.668787,2,1,0.999950469,3.756340504,0.46517409,0,1.717259719,0,3.24249E-05,0,0,0,0
1718,1735.670056,10.16.2015 10:03:14,1675.668988,2,1,0.999950469,3.756502628,0.465451912,0,1.718303311,0,6.48499E-05,0,0,0,0
1719,1736.670104,10.16.2015 10:03:15,1676.669037,2,1,0.999769151,3.756178379,0.465729685,0,1.71934672,0,-3.24249E-05,0,0,0,0
1720,1737.6847,10.16.2015 10:03:16,1677.683633,2,1,0.999769151,3.756340504,0.466007451,0,1.72039012,0,3.24249E-05,0,0,0,0
1721,1738.685674,10.16.2015 10:03:17,1678.684607,2,1,0.999769151,3.756502628,0.466289546,0,1.72144978,0,3.24249E-05,0,0,0,0
1722,1739.701164,10.16.2015 10:03:18,1679.700096,2,1,1.000131845,3.756502628,0.466571624,0,1.722509392,0,6.48499E-05,0,0,0,0
1723,1740.701187,10.16.2015 10:03:19,1680.70012,2,1,1.000131845,3.756664515,0.466849406,0,1.723552878,0,6.48022E-05,0,0,0,0
1724,1741.716842,10.16.2015 10:03:20,1681.715774,2,1,0.999950469,3.756664515,0.467131522,0,1.724612651,0,6.48022E-05,0,0,0,0
1725,1742.716899,10.16.2015 10:03:21,1682.715831,2,1,0.999950469,3.756502628,0.467409297,0,1.725656122,0,3.24249E-05,0,0,0,0
1726,1743.732409,10.16.2015 10:03:22,1683.731342,2,1,0.999950469,3.756502628,0.46769138,0,1.726715793,0,0,0,0,0,0
1727,1744.732437,10.16.2015 10:03:23,1684.731369,2,1,1.000131845,3.756826639,0.467969166,0,1.727759322,0,6.48022E-05,0,0,0,0
1728,1745.748038,10.16.2015 10:03:24,1685.74697,2,1,0.999950469,3.756664515,0.468251272,0,1.728819091,0,0,0,0,0,0
1729,1746.748057,10.16.2015 10:03:25,1686.746989,2,1,0.999950469,3.756826639,0.468529041,0,1.72986258,0,6.48022E-05,0,0,0,0
1730,1747.763645,10.16.2015 10:03:26,1687.762578,2,1,0.999950469,3.756664515,0.468811142,0,1.730922339,0,0,0,0,0,0
1731,1748.779253,10.16.2015 10:03:27,1688.778185,2,1,1.000131845,3.756826639,0.46909325,0,1.731982142,0,6.48022E-05,0,0,0,0
1732,1749.794859,10.16.2015 10:03:28,1689.793791,2,1,0.999950469,3.756826639,0.469375352,0,1.73304194,0,3.24249E-05,0,0,0,0
1733,1750.794881,10.16.2015 10:03:29,1690.793813,2,1,0.999769151,3.756826639,0.469653112,0,1.734085424,0,0,0,0,0,0
1734,1751.810465,10.16.2015 10:03:30,1691.809397,2,1,0.999950469,3.756826639,0.46993521,0,1.735145215,0,3.24249E-05,0,0,0,0
1735,1752.810484,10.16.2015 10:03:31,1692.809416,2,1,1.000131845,3.756826639,0.470212988,0,1.736188789,0,3.24249E-05,0,0,0,0
1736,1753.826148,10.16.2015 10:03:32,1693.825081,2,1,0.999769151,3.756826639,0.470495116,0,1.737248717,0,-3.23772E-05,0,0,0,0
1737,1754.841725,10.16.2015 10:03:33,1694.840658,2,1,1.000131845,3.756988525,0.470777207,0,1.73830851,0,0,0,0,0,0
1738,1755.857296,10.16.2015 10:03:34,1695.856228,2,1,0.999769151,3.756826639,0.471059294,0,1.739368298,0,0,0,0,0,0
1739,1756.873082,10.16.2015 10:03:35,1696.872015,2,1,0.999950469,3.75715065,0.471341437,0,1.740428303,0,3.24249E-05,0,0,0,0
1740,1757.888523,10.16.2015 10:03:36,1697.887455,2,1,0.999950469,3.756988525,0.471623496,0,1.741488013,0,0,0,0,0,0
1741,1758.888525,10.16.2015 10:03:37,1698.887457,2,1,0.999769151,3.756988525,0.471901258,0,1.742531575,0,0,0,0,0,0
1742,1759.904192,10.16.2015 10:03:38,1699.903124,2,1,0.999950469,3.757312536,0.472183371,0,1.7435915,0,3.23772E-05,0,0,0,0
1743,1760.919802,10.16.2015 10:03:39,1700.918734,2,1,1.000313163,3.757312536,0.472465477,0,1.744651412,0,6.48022E-05,0,0,0,0
1744,1761.935345,10.16.2015 10:03:40,1701.934278,2,1,0.999950469,3.75715065,0.472747564,0,1.745711256,0,3.24249E-05,0,0,0,0
1745,1762.951015,10.16.2015 10:03:41,1702.949948,2,1,0.999950469,3.757312536,0.473029679,0,1.746771219,0,6.48022E-05,0,0,0,0
1746,1763.966638,10.16.2015 10:03:42,1703.965571,2,1,1.000131845,3.757474661,0.473311787,0,1.747831158,0,9.72271E-05,0,0,0,0
1747,1764.982206,10.16.2015 10:03:43,1704.981139,2,1,0.999950469,3.75715065,0.473593879,0,1.748891052,0,0,0,0,0,0
1748,1765.997859,10.16.2015 10:03:44,1705.996791,2,1,0.999950469,3.757312536,0.473875996,0,1.749951049,0,3.23772E-05,0,0,0,0
1749,1767.012939,10.16.2015 10:03:45,1707.011872,2,1,1.000131845,3.757474661,0.474157964,0,1.751010501,0,6.48022E-05,0,0,0,0
1750,1768.027851,10.16.2015 10:03:46,1708.026784,2,1,1.000131845,3.757474661,0.474344717,0,1.751712205,0,3.24249E-05,0,0,0,0
1751,1769.029069,10.16.2015 10:03:47,1709.028002,2,1,0.999950469,3.757474661,0.474717987,0,1.753114737,0,3.24249E-05,0,0,0,0
1752,1770.044687,10.16.2015 10:03:48,1710.04362,2,1,0.999950469,3.757474661,0.475000097,0,1.754174755,0,3.24249E-05,0,0,0,0
1753,1771.060272,10.16.2015 10:03:49,1711.059204,2,1,0.999950469,3.757474661,0.475282194,0,1.755234722,0,0,0,0,0,0
1754,1772.075809,10.16.2015 10:03:50,1712.074742,2,1,0.999769151,3.757474661,0.475564276,0,1.756294661,0,0,0,0,0,0
1755,1773.075884,10.16.2015 10:03:51,1713.074817,2,1,0.999950469,3.757636547,0.475842068,0,1.75733847,0,6.48022E-05,0,0,0,0
1756,1774.091461,10.16.2015 10:03:52,1714.090394,2,1,0.999769151,3.757474661,0.476124151,0,1.758398409,0,3.24249E-05,0,0,0,0
1757,1775.106859,10.16.2015 10:03:53,1715.105791,2,1,0.999950469,3.757474661,0.476406211,0,1.759458282,0,0,0,0,0,0
1758,1776.122733,10.16.2015 10:03:54,1716.121665,2,1,0.999950469,3.757636547,0.476688391,0,1.760518619,0,0,0,0,0,0
1759,1777.138315,10.16.2015 10:03:55,1717.137247,2,1,0.999950469,3.757636547,0.476970483,0,1.761578627,0,3.23772E-05,0,0,0,0
1760,1778.154001,10.16.2015 10:03:56,1718.152933,2,1,0.999950469,3.757636547,0.477252611,0,1.762638787,0,3.23772E-05,0,0,0,0
1761,1779.169364,10.16.2015 10:03:57,1719.168297,2,1,0.999950469,3.757636547,0.477534647,0,1.763698599,0,0,0,0,0,0
1762,1780.169437,10.16.2015 10:03:58,1720.168369,2,1,0.999950469,3.757798672,0.477812442,0,1.764742492,0,3.24249E-05,0,0,0,0
1763,1781.16954,10.16.2015 10:03:59,1721.168472,2,1,0.999950469,3.757798672,0.478090245,0,1.765786418,0,3.24249E-05,0,0,0,0
1764,1782.185162,10.16.2015 10:04:00,1722.184094,2,1,0.999587774,3.757798672,0.478372356,0,1.766846539,0,0,0,0,0,0
1765,1783.200745,10.16.2015 10:04:01,1723.199678,2,1,1.000131845,3.757960558,0.478654453,0,1.76790663,0,3.23772E-05,0,0,0,0
1766,1784.216374,10.16.2015 10:04:02,1724.215307,2,1,0.999950469,3.757960558,0.478936563,0,1.768966773,0,3.23772E-05,0,0,0,0
1767,1785.231974,10.16.2015 10:04:03,1725.230906,2,1,0.999950469,3.757960558,0.479218664,0,1.770026898,0,6.48022E-05,0,0,0,0
1768,1786.247601,10.16.2015 10:04:04,1726.246533,2,1,1.000313163,3.758122683,0.479500777,0,1.771087058,0,9.72271E-05,0,0,0,0
1769,1787.247603,10.16.2015 10:04:05,1727.246535,2,1,0.999950469,3.757960558,0.479778544,0,1.772130909,0,0,0,0,0,0
1770,1788.247886,10.16.2015 10:04:06,1728.246819,2,1,0.999950469,3.757960558,0.480056396,0,1.773175085,0,0,0,0,0,0
1771,1789.263241,10.16.2015 10:04:07,1729.262173,2,1,0.999950469,3.757960558,0.480338435,0,1.774235,0,-3.24249E-05,0,0,0,0
1772,1790.27882,10.16.2015 10:04:08,1730.277753,2,1,1.000131845,3.758122683,0.48062054,0,1.775295169,0,3.24249E-05,0,0,0,0
1773,1791.294394,10.16.2015 10:04:09,1731.293327,2,1,0.999769151,3.757960558,0.480902627,0,1.776355274,0,0,0,0,0,0
1774,1792.310051,10.16.2015 10:04:10,1732.308984,2,1,1.000131845,3.758122683,0.481184752,0,1.777415531,0,3.24249E-05,0,0,0,0
1775,1793.325632,10.16.2015 10:04:11,1733.324564,2,1,0.999950469,3.758122683,0.481466845,0,1.778475679,0,3.24249E-05,0,0,0,0
1776,1794.325634,10.16.2015 10:04:12,1734.324566,2,1,0.999950469,3.758284569,0.481744619,0,1.779519607,0,3.23772E-05,0,0,0,0
1777,1795.341249,10.16.2015 10:04:13,1735.340181,2,1,0.999950469,3.758284569,0.482026725,0,1.780579816,0,3.23772E-05,0,0,0,0
1778,1796.356747,10.16.2015 10:04:14,1736.355679,2,1,0.999950469,3.758284569,0.482308801,0,1.781639919,0,6.48022E-05,0,0,0,0
1779,1797.356749,10.16.2015 10:04:15,1737.355681,2,1,0.999950469,3.758284569,0.482586567,0,1.782683849,0,3.23772E-05,0,0,0,0
1780,1798.37245,10.16.2015 10:04:16,1738.371382,2,1,1.000131845,3.758284569,0.482868699,0,1.783744194,0,3.23772E-05,0,0,0,0
1781,1799.372495,10.16.2015 10:04:17,1739.371427,2,1,0.999950469,3.758284569,0.483146483,0,1.784788197,0,-3.24249E-05,0,0,0,0
1782,1800.387142,10.16.2015 10:04:19,1740.386075,2,1,0.999769151,3.758284569,0.483424236,0,1.785832091,0,3.23772E-05,0,0,0,0
1783,1801.388029,10.16.2015 10:04:20,1741.386962,2,1,0.999950469,3.758446693,0.48370633,0,1.786892316,0,3.24249E-05,0,0,0,0
1784,1802.388033,10.16.2015 10:04:21,1742.386966,2,1,1.000131845,3.758446693,0.4839841,0,1.787936312,0,3.24249E-05,0,0,0,0
1785,1803.403633,10.16.2015 10:04:22,1743.402566,2,1,0.999950469,3.758608818,0.484266206,0,1.788996604,0,3.24249E-05,0,0,0,0
1786,1804.419305,10.16.2015 10:04:23,1744.418238,2,1,0.999950469,3.758608818,0.484548343,0,1.790057035,0,6.48499E-05,0,0,0,0
1787,1805.419321,10.16.2015 10:04:24,1745.418253,2,1,1.000131845,3.758770704,0.484826123,0,1.791101094,0,9.72271E-05,0,0,0,0
1788,1806.434777,10.16.2015 10:04:25,1746.433709,2,1,0.999950469,3.758608818,0.485108186,0,1.792161262,0,0,0,0,0,0
1789,1807.450507,10.16.2015 10:04:26,1747.449439,2,1,0.999950469,3.758608818,0.485390316,0,1.793221689,0,0,0,0,0,0
1790,1808.465341,10.16.2015 10:04:27,1748.464273,2,1,0.999950469,3.758608818,0.485672202,0,1.794281216,0,3.24249E-05,0,0,0,0
1791,1809.466185,10.16.2015 10:04:28,1749.465118,2,1,1.000131845,3.758770704,0.485950213,0,1.795326171,0,3.23772E-05,0,0,0,0
1792,1810.466206,10.16.2015 10:04:29,1750.465139,2,1,0.999950469,3.758770704,0.486227996,0,1.796370295,0,6.48022E-05,0,0,0,0
1793,1811.481692,10.16.2015 10:04:30,1751.480625,2,1,1.000131845,3.758770704,0.486510074,0,1.797430569,0,0,0,0,0,0
1794,1812.497304,10.16.2015 10:04:31,1752.496237,2,1,1.000131845,3.758932829,0.486792181,0,1.79849096,0,6.48022E-05,0,0,0,0
1795,1813.513251,10.16.2015 10:04:32,1753.512184,2,1,0.999950469,3.758770704,0.487074376,0,1.799551685,0,0,0,0,0,0
